person,sites
http://www.wikidata.org/entity/Q400735,21
http://www.wikidata.org/entity/Q385207,21
http://www.wikidata.org/entity/Q385211,21
http://www.wikidata.org/entity/Q385217,21
http://www.wikidata.org/entity/Q38573,21
http://www.wikidata.org/entity/Q385880,21
http://www.wikidata.org/entity/Q386478,21
http://www.wikidata.org/entity/Q386736,21
http://www.wikidata.org/entity/Q386808,21
http://www.wikidata.org/entity/Q386995,21
http://www.wikidata.org/entity/Q387199,21
http://www.wikidata.org/entity/Q387434,21
http://www.wikidata.org/entity/Q4204522,21
http://www.wikidata.org/entity/Q4153527,21
http://www.wikidata.org/entity/Q4153655,21
http://www.wikidata.org/entity/Q41601,21
http://www.wikidata.org/entity/Q4163672,21
http://www.wikidata.org/entity/Q41653,21
http://www.wikidata.org/entity/Q417869,21
http://www.wikidata.org/entity/Q418649,21
http://www.wikidata.org/entity/Q418693,21
http://www.wikidata.org/entity/Q4188894,21
http://www.wikidata.org/entity/Q419388,21
http://www.wikidata.org/entity/Q4200614,21
http://www.wikidata.org/entity/Q4203252,21
http://www.wikidata.org/entity/Q4148029,21
http://www.wikidata.org/entity/Q420845,21
http://www.wikidata.org/entity/Q4218235,21
http://www.wikidata.org/entity/Q42211709,21
http://www.wikidata.org/entity/Q4226809,21
http://www.wikidata.org/entity/Q42303600,21
http://www.wikidata.org/entity/Q4232862,21
http://www.wikidata.org/entity/Q42361303,21
http://www.wikidata.org/entity/Q423774,21
http://www.wikidata.org/entity/Q42453982,21
http://www.wikidata.org/entity/Q4250213,21
http://www.wikidata.org/entity/Q425897,21
http://www.wikidata.org/entity/Q405036,21
http://www.wikidata.org/entity/Q400878,21
http://www.wikidata.org/entity/Q400901,21
http://www.wikidata.org/entity/Q401118,21
http://www.wikidata.org/entity/Q401119,21
http://www.wikidata.org/entity/Q401135,21
http://www.wikidata.org/entity/Q401541,21
http://www.wikidata.org/entity/Q402245,21
http://www.wikidata.org/entity/Q40272807,21
http://www.wikidata.org/entity/Q403757,21
http://www.wikidata.org/entity/Q404194,21
http://www.wikidata.org/entity/Q40484,21
http://www.wikidata.org/entity/Q4384998,21
http://www.wikidata.org/entity/Q40657,21
http://www.wikidata.org/entity/Q4069179,21
http://www.wikidata.org/entity/Q40823,21
http://www.wikidata.org/entity/Q409259,21
http://www.wikidata.org/entity/Q409547,21
http://www.wikidata.org/entity/Q4119,21
http://www.wikidata.org/entity/Q412342,21
http://www.wikidata.org/entity/Q41272,21
http://www.wikidata.org/entity/Q4129949,21
http://www.wikidata.org/entity/Q41328988,21
http://www.wikidata.org/entity/Q41432,21
http://www.wikidata.org/entity/Q448245,21
http://www.wikidata.org/entity/Q447624,21
http://www.wikidata.org/entity/Q447631,21
http://www.wikidata.org/entity/Q447720,21
http://www.wikidata.org/entity/Q4477434,21
http://www.wikidata.org/entity/Q447780,21
http://www.wikidata.org/entity/Q447796,21
http://www.wikidata.org/entity/Q447804,21
http://www.wikidata.org/entity/Q447849,21
http://www.wikidata.org/entity/Q447959,21
http://www.wikidata.org/entity/Q447997,21
http://www.wikidata.org/entity/Q448086,21
http://www.wikidata.org/entity/Q448163,21
http://www.wikidata.org/entity/Q447511,21
http://www.wikidata.org/entity/Q448251,21
http://www.wikidata.org/entity/Q448296,21
http://www.wikidata.org/entity/Q448320,21
http://www.wikidata.org/entity/Q44841,21
http://www.wikidata.org/entity/Q448511,21
http://www.wikidata.org/entity/Q448586,21
http://www.wikidata.org/entity/Q448704,21
http://www.wikidata.org/entity/Q448793,21
http://www.wikidata.org/entity/Q448975,21
http://www.wikidata.org/entity/Q449095,21
http://www.wikidata.org/entity/Q449324,21
http://www.wikidata.org/entity/Q446597,21
http://www.wikidata.org/entity/Q445976,21
http://www.wikidata.org/entity/Q445995,21
http://www.wikidata.org/entity/Q446115,21
http://www.wikidata.org/entity/Q4461315,21
http://www.wikidata.org/entity/Q446221,21
http://www.wikidata.org/entity/Q446286,21
http://www.wikidata.org/entity/Q44646,21
http://www.wikidata.org/entity/Q446468,21
http://www.wikidata.org/entity/Q446554,21
http://www.wikidata.org/entity/Q446555,21
http://www.wikidata.org/entity/Q446586,21
http://www.wikidata.org/entity/Q446588,21
http://www.wikidata.org/entity/Q449352,21
http://www.wikidata.org/entity/Q446631,21
http://www.wikidata.org/entity/Q446777,21
http://www.wikidata.org/entity/Q446903,21
http://www.wikidata.org/entity/Q447039,21
http://www.wikidata.org/entity/Q447101,21
http://www.wikidata.org/entity/Q447227,21
http://www.wikidata.org/entity/Q447248,21
http://www.wikidata.org/entity/Q447300,21
http://www.wikidata.org/entity/Q4473969,21
http://www.wikidata.org/entity/Q4474004,21
http://www.wikidata.org/entity/Q447451,21
http://www.wikidata.org/entity/Q451583,21
http://www.wikidata.org/entity/Q450890,21
http://www.wikidata.org/entity/Q450920,21
http://www.wikidata.org/entity/Q450963,21
http://www.wikidata.org/entity/Q451001,21
http://www.wikidata.org/entity/Q451015,21
http://www.wikidata.org/entity/Q451076,21
http://www.wikidata.org/entity/Q451088,21
http://www.wikidata.org/entity/Q451136,21
http://www.wikidata.org/entity/Q45115,21
http://www.wikidata.org/entity/Q45129,21
http://www.wikidata.org/entity/Q451325,21
http://www.wikidata.org/entity/Q451478,21
http://www.wikidata.org/entity/Q450877,21
http://www.wikidata.org/entity/Q45160,21
http://www.wikidata.org/entity/Q451604,21
http://www.wikidata.org/entity/Q451649,21
http://www.wikidata.org/entity/Q451745,21
http://www.wikidata.org/entity/Q451893,21
http://www.wikidata.org/entity/Q451902,21
http://www.wikidata.org/entity/Q451907,21
http://www.wikidata.org/entity/Q451919,21
http://www.wikidata.org/entity/Q45198,21
http://www.wikidata.org/entity/Q452079,21
http://www.wikidata.org/entity/Q452096,21
http://www.wikidata.org/entity/Q449766,21
http://www.wikidata.org/entity/Q449412,21
http://www.wikidata.org/entity/Q449468,21
http://www.wikidata.org/entity/Q449509,21
http://www.wikidata.org/entity/Q449513,21
http://www.wikidata.org/entity/Q449589,21
http://www.wikidata.org/entity/Q449595,21
http://www.wikidata.org/entity/Q449600,21
http://www.wikidata.org/entity/Q449640,21
http://www.wikidata.org/entity/Q449658,21
http://www.wikidata.org/entity/Q449664,21
http://www.wikidata.org/entity/Q449675,21
http://www.wikidata.org/entity/Q449696,21
http://www.wikidata.org/entity/Q445953,21
http://www.wikidata.org/entity/Q450080,21
http://www.wikidata.org/entity/Q45012,21
http://www.wikidata.org/entity/Q45015,21
http://www.wikidata.org/entity/Q450358,21
http://www.wikidata.org/entity/Q45038,21
http://www.wikidata.org/entity/Q450452,21
http://www.wikidata.org/entity/Q450563,21
http://www.wikidata.org/entity/Q450594,21
http://www.wikidata.org/entity/Q450720,21
http://www.wikidata.org/entity/Q450775,21
http://www.wikidata.org/entity/Q450797,21
http://www.wikidata.org/entity/Q4404999,21
http://www.wikidata.org/entity/Q43971,21
http://www.wikidata.org/entity/Q439803,21
http://www.wikidata.org/entity/Q439820,21
http://www.wikidata.org/entity/Q439926,21
http://www.wikidata.org/entity/Q439927,21
http://www.wikidata.org/entity/Q439964,21
http://www.wikidata.org/entity/Q440023,21
http://www.wikidata.org/entity/Q440283,21
http://www.wikidata.org/entity/Q440313,21
http://www.wikidata.org/entity/Q44040,21
http://www.wikidata.org/entity/Q440412,21
http://www.wikidata.org/entity/Q440482,21
http://www.wikidata.org/entity/Q4396754,21
http://www.wikidata.org/entity/Q4408,21
http://www.wikidata.org/entity/Q440935,21
http://www.wikidata.org/entity/Q440996,21
http://www.wikidata.org/entity/Q441228,21
http://www.wikidata.org/entity/Q441241,21
http://www.wikidata.org/entity/Q441291,21
http://www.wikidata.org/entity/Q441414,21
http://www.wikidata.org/entity/Q441448,21
http://www.wikidata.org/entity/Q441628,21
http://www.wikidata.org/entity/Q441665,21
http://www.wikidata.org/entity/Q441786,21
http://www.wikidata.org/entity/Q438911,21
http://www.wikidata.org/entity/Q4385259,21
http://www.wikidata.org/entity/Q4386253,21
http://www.wikidata.org/entity/Q438635,21
http://www.wikidata.org/entity/Q4386631,21
http://www.wikidata.org/entity/Q438664,21
http://www.wikidata.org/entity/Q4386915,21
http://www.wikidata.org/entity/Q4387075,21
http://www.wikidata.org/entity/Q4387088,21
http://www.wikidata.org/entity/Q4387141,21
http://www.wikidata.org/entity/Q438722,21
http://www.wikidata.org/entity/Q4387330,21
http://www.wikidata.org/entity/Q438752,21
http://www.wikidata.org/entity/Q441791,21
http://www.wikidata.org/entity/Q438935,21
http://www.wikidata.org/entity/Q438960,21
http://www.wikidata.org/entity/Q439111,21
http://www.wikidata.org/entity/Q4391256,21
http://www.wikidata.org/entity/Q439163,21
http://www.wikidata.org/entity/Q439167,21
http://www.wikidata.org/entity/Q439355,21
http://www.wikidata.org/entity/Q439446,21
http://www.wikidata.org/entity/Q43950,21
http://www.wikidata.org/entity/Q439524,21
http://www.wikidata.org/entity/Q439668,21
http://www.wikidata.org/entity/Q445136,21
http://www.wikidata.org/entity/Q444239,21
http://www.wikidata.org/entity/Q444306,21
http://www.wikidata.org/entity/Q444408,21
http://www.wikidata.org/entity/Q444474,21
http://www.wikidata.org/entity/Q444492,21
http://www.wikidata.org/entity/Q444563,21
http://www.wikidata.org/entity/Q44465805,21
http://www.wikidata.org/entity/Q444788,21
http://www.wikidata.org/entity/Q444796,21
http://www.wikidata.org/entity/Q444947,21
http://www.wikidata.org/entity/Q445100,21
http://www.wikidata.org/entity/Q445115,21
http://www.wikidata.org/entity/Q444151,21
http://www.wikidata.org/entity/Q445211,21
http://www.wikidata.org/entity/Q445244,21
http://www.wikidata.org/entity/Q445325,21
http://www.wikidata.org/entity/Q445352,21
http://www.wikidata.org/entity/Q445365,21
http://www.wikidata.org/entity/Q445414,21
http://www.wikidata.org/entity/Q445440,21
http://www.wikidata.org/entity/Q445484,21
http://www.wikidata.org/entity/Q445606,21
http://www.wikidata.org/entity/Q445685,21
http://www.wikidata.org/entity/Q445808,21
http://www.wikidata.org/entity/Q442552,21
http://www.wikidata.org/entity/Q4419392,21
http://www.wikidata.org/entity/Q4419401,21
http://www.wikidata.org/entity/Q442026,21
http://www.wikidata.org/entity/Q442090,21
http://www.wikidata.org/entity/Q442111,21
http://www.wikidata.org/entity/Q442193,21
http://www.wikidata.org/entity/Q442237,21
http://www.wikidata.org/entity/Q442385,21
http://www.wikidata.org/entity/Q442449,21
http://www.wikidata.org/entity/Q442516,21
http://www.wikidata.org/entity/Q442531,21
http://www.wikidata.org/entity/Q382443,21
http://www.wikidata.org/entity/Q442703,21
http://www.wikidata.org/entity/Q442730,21
http://www.wikidata.org/entity/Q442965,21
http://www.wikidata.org/entity/Q443055,21
http://www.wikidata.org/entity/Q443070,21
http://www.wikidata.org/entity/Q443110,21
http://www.wikidata.org/entity/Q443136,21
http://www.wikidata.org/entity/Q443417,21
http://www.wikidata.org/entity/Q443691,21
http://www.wikidata.org/entity/Q444019,21
http://www.wikidata.org/entity/Q444125,21
http://www.wikidata.org/entity/Q3427179,21
http://www.wikidata.org/entity/Q337569,21
http://www.wikidata.org/entity/Q33758,21
http://www.wikidata.org/entity/Q337654,21
http://www.wikidata.org/entity/Q337755,21
http://www.wikidata.org/entity/Q3386174,21
http://www.wikidata.org/entity/Q3397520,21
http://www.wikidata.org/entity/Q3399439,21
http://www.wikidata.org/entity/Q340261,21
http://www.wikidata.org/entity/Q3404078,21
http://www.wikidata.org/entity/Q3418119,21
http://www.wikidata.org/entity/Q3418515,21
http://www.wikidata.org/entity/Q342595,21
http://www.wikidata.org/entity/Q3374850,21
http://www.wikidata.org/entity/Q34282,21
http://www.wikidata.org/entity/Q343327,21
http://www.wikidata.org/entity/Q343341,21
http://www.wikidata.org/entity/Q3437000,21
http://www.wikidata.org/entity/Q3442397,21
http://www.wikidata.org/entity/Q3448772,21
http://www.wikidata.org/entity/Q345037,21
http://www.wikidata.org/entity/Q345922,21
http://www.wikidata.org/entity/Q347771,21
http://www.wikidata.org/entity/Q347953,21
http://www.wikidata.org/entity/Q348050,21
http://www.wikidata.org/entity/Q335045,21
http://www.wikidata.org/entity/Q333091,21
http://www.wikidata.org/entity/Q3331076,21
http://www.wikidata.org/entity/Q333250,21
http://www.wikidata.org/entity/Q333487,21
http://www.wikidata.org/entity/Q333505,21
http://www.wikidata.org/entity/Q334102,21
http://www.wikidata.org/entity/Q334609,21
http://www.wikidata.org/entity/Q3347367,21
http://www.wikidata.org/entity/Q3347897,21
http://www.wikidata.org/entity/Q3349343,21
http://www.wikidata.org/entity/Q3349891,21
http://www.wikidata.org/entity/Q334994,21
http://www.wikidata.org/entity/Q348198,21
http://www.wikidata.org/entity/Q3350657,21
http://www.wikidata.org/entity/Q3351726,21
http://www.wikidata.org/entity/Q3351854,21
http://www.wikidata.org/entity/Q335292,21
http://www.wikidata.org/entity/Q335701,21
http://www.wikidata.org/entity/Q335903,21
http://www.wikidata.org/entity/Q336036,21
http://www.wikidata.org/entity/Q336077,21
http://www.wikidata.org/entity/Q336771,21
http://www.wikidata.org/entity/Q336862,21
http://www.wikidata.org/entity/Q337392,21
http://www.wikidata.org/entity/Q353599,21
http://www.wikidata.org/entity/Q3520260,21
http://www.wikidata.org/entity/Q3520472,21
http://www.wikidata.org/entity/Q3520758,21
http://www.wikidata.org/entity/Q352151,21
http://www.wikidata.org/entity/Q3521946,21
http://www.wikidata.org/entity/Q3523373,21
http://www.wikidata.org/entity/Q3525920,21
http://www.wikidata.org/entity/Q352975,21
http://www.wikidata.org/entity/Q3530114,21
http://www.wikidata.org/entity/Q3531433,21
http://www.wikidata.org/entity/Q353388,21
http://www.wikidata.org/entity/Q3534361,21
http://www.wikidata.org/entity/Q3518496,21
http://www.wikidata.org/entity/Q353681,21
http://www.wikidata.org/entity/Q353769,21
http://www.wikidata.org/entity/Q353966,21
http://www.wikidata.org/entity/Q354452,21
http://www.wikidata.org/entity/Q3545202,21
http://www.wikidata.org/entity/Q3545639,21
http://www.wikidata.org/entity/Q354888,21
http://www.wikidata.org/entity/Q3550354,21
http://www.wikidata.org/entity/Q355308,21
http://www.wikidata.org/entity/Q355388,21
http://www.wikidata.org/entity/Q355411,21
http://www.wikidata.org/entity/Q349835,21
http://www.wikidata.org/entity/Q3486444,21
http://www.wikidata.org/entity/Q348658,21
http://www.wikidata.org/entity/Q3487305,21
http://www.wikidata.org/entity/Q348760,21
http://www.wikidata.org/entity/Q348868,21
http://www.wikidata.org/entity/Q3491402,21
http://www.wikidata.org/entity/Q3493526,21
http://www.wikidata.org/entity/Q349370,21
http://www.wikidata.org/entity/Q34939,21
http://www.wikidata.org/entity/Q3496304,21
http://www.wikidata.org/entity/Q349764,21
http://www.wikidata.org/entity/Q34979186,21
http://www.wikidata.org/entity/Q3329196,21
http://www.wikidata.org/entity/Q349837,21
http://www.wikidata.org/entity/Q34998110,21
http://www.wikidata.org/entity/Q350722,21
http://www.wikidata.org/entity/Q3507721,21
http://www.wikidata.org/entity/Q350869,21
http://www.wikidata.org/entity/Q350998,21
http://www.wikidata.org/entity/Q351049,21
http://www.wikidata.org/entity/Q351254,21
http://www.wikidata.org/entity/Q351424,21
http://www.wikidata.org/entity/Q351491,21
http://www.wikidata.org/entity/Q3518451,21
http://www.wikidata.org/entity/Q3300972,21
http://www.wikidata.org/entity/Q3300422,21
http://www.wikidata.org/entity/Q3300435,21
http://www.wikidata.org/entity/Q3300463,21
http://www.wikidata.org/entity/Q3300495,21
http://www.wikidata.org/entity/Q3300586,21
http://www.wikidata.org/entity/Q3300594,21
http://www.wikidata.org/entity/Q3300617,21
http://www.wikidata.org/entity/Q3300869,21
http://www.wikidata.org/entity/Q3300880,21
http://www.wikidata.org/entity/Q3300928,21
http://www.wikidata.org/entity/Q3300938,21
http://www.wikidata.org/entity/Q3300961,21
http://www.wikidata.org/entity/Q3300377,21
http://www.wikidata.org/entity/Q3300979,21
http://www.wikidata.org/entity/Q3301010,21
http://www.wikidata.org/entity/Q3301046,21
http://www.wikidata.org/entity/Q3301059,21
http://www.wikidata.org/entity/Q3301136,21
http://www.wikidata.org/entity/Q3301159,21
http://www.wikidata.org/entity/Q3301170,21
http://www.wikidata.org/entity/Q3301180,21
http://www.wikidata.org/entity/Q3301200,21
http://www.wikidata.org/entity/Q3301211,21
http://www.wikidata.org/entity/Q3301236,21
http://www.wikidata.org/entity/Q3300117,21
http://www.wikidata.org/entity/Q3299770,21
http://www.wikidata.org/entity/Q3299780,21
http://www.wikidata.org/entity/Q3299790,21
http://www.wikidata.org/entity/Q3299796,21
http://www.wikidata.org/entity/Q3299846,21
http://www.wikidata.org/entity/Q3299867,21
http://www.wikidata.org/entity/Q3299888,21
http://www.wikidata.org/entity/Q3299904,21
http://www.wikidata.org/entity/Q3299915,21
http://www.wikidata.org/entity/Q3299925,21
http://www.wikidata.org/entity/Q3299938,21
http://www.wikidata.org/entity/Q3299949,21
http://www.wikidata.org/entity/Q3302242,21
http://www.wikidata.org/entity/Q3300169,21
http://www.wikidata.org/entity/Q3300178,21
http://www.wikidata.org/entity/Q3300197,21
http://www.wikidata.org/entity/Q3300208,21
http://www.wikidata.org/entity/Q3300216,21
http://www.wikidata.org/entity/Q3300227,21
http://www.wikidata.org/entity/Q3300238,21
http://www.wikidata.org/entity/Q3300247,21
http://www.wikidata.org/entity/Q3300285,21
http://www.wikidata.org/entity/Q3300315,21
http://www.wikidata.org/entity/Q3300345,21
http://www.wikidata.org/entity/Q3309841,21
http://www.wikidata.org/entity/Q3304011,21
http://www.wikidata.org/entity/Q3304089,21
http://www.wikidata.org/entity/Q3304096,21
http://www.wikidata.org/entity/Q3304145,21
http://www.wikidata.org/entity/Q330640,21
http://www.wikidata.org/entity/Q330848,21
http://www.wikidata.org/entity/Q3309083,21
http://www.wikidata.org/entity/Q3309093,21
http://www.wikidata.org/entity/Q3309123,21
http://www.wikidata.org/entity/Q3309593,21
http://www.wikidata.org/entity/Q3309615,21
http://www.wikidata.org/entity/Q3309636,21
http://www.wikidata.org/entity/Q3303991,21
http://www.wikidata.org/entity/Q3309883,21
http://www.wikidata.org/entity/Q3309902,21
http://www.wikidata.org/entity/Q3310374,21
http://www.wikidata.org/entity/Q3312085,21
http://www.wikidata.org/entity/Q3312668,21
http://www.wikidata.org/entity/Q331287,21
http://www.wikidata.org/entity/Q33168,21
http://www.wikidata.org/entity/Q331944,21
http://www.wikidata.org/entity/Q33234322,21
http://www.wikidata.org/entity/Q332421,21
http://www.wikidata.org/entity/Q3324787,21
http://www.wikidata.org/entity/Q3302644,21
http://www.wikidata.org/entity/Q3302337,21
http://www.wikidata.org/entity/Q3302359,21
http://www.wikidata.org/entity/Q3302430,21
http://www.wikidata.org/entity/Q3302463,21
http://www.wikidata.org/entity/Q3302478,21
http://www.wikidata.org/entity/Q3302487,21
http://www.wikidata.org/entity/Q3302500,21
http://www.wikidata.org/entity/Q3302510,21
http://www.wikidata.org/entity/Q3302558,21
http://www.wikidata.org/entity/Q3302566,21
http://www.wikidata.org/entity/Q3302612,21
http://www.wikidata.org/entity/Q355458,21
http://www.wikidata.org/entity/Q3302672,21
http://www.wikidata.org/entity/Q3302690,21
http://www.wikidata.org/entity/Q3302702,21
http://www.wikidata.org/entity/Q3302745,21
http://www.wikidata.org/entity/Q3302765,21
http://www.wikidata.org/entity/Q3303087,21
http://www.wikidata.org/entity/Q3303113,21
http://www.wikidata.org/entity/Q3303125,21
http://www.wikidata.org/entity/Q330315,21
http://www.wikidata.org/entity/Q3303156,21
http://www.wikidata.org/entity/Q3303891,21
http://www.wikidata.org/entity/Q3779221,21
http://www.wikidata.org/entity/Q376002,21
http://www.wikidata.org/entity/Q376196,21
http://www.wikidata.org/entity/Q376305,21
http://www.wikidata.org/entity/Q376376,21
http://www.wikidata.org/entity/Q3763980,21
http://www.wikidata.org/entity/Q376495,21
http://www.wikidata.org/entity/Q376859,21
http://www.wikidata.org/entity/Q377454,21
http://www.wikidata.org/entity/Q377558,21
http://www.wikidata.org/entity/Q3776439,21
http://www.wikidata.org/entity/Q377759,21
http://www.wikidata.org/entity/Q377866,21
http://www.wikidata.org/entity/Q375973,21
http://www.wikidata.org/entity/Q378264,21
http://www.wikidata.org/entity/Q378356,21
http://www.wikidata.org/entity/Q378539,21
http://www.wikidata.org/entity/Q3787066,21
http://www.wikidata.org/entity/Q378734,21
http://www.wikidata.org/entity/Q378755,21
http://www.wikidata.org/entity/Q378790,21
http://www.wikidata.org/entity/Q378842,21
http://www.wikidata.org/entity/Q378878,21
http://www.wikidata.org/entity/Q378889,21
http://www.wikidata.org/entity/Q378949,21
http://www.wikidata.org/entity/Q374939,21
http://www.wikidata.org/entity/Q372748,21
http://www.wikidata.org/entity/Q372861,21
http://www.wikidata.org/entity/Q373216,21
http://www.wikidata.org/entity/Q373325,21
http://www.wikidata.org/entity/Q373544,21
http://www.wikidata.org/entity/Q373675,21
http://www.wikidata.org/entity/Q373983,21
http://www.wikidata.org/entity/Q374049,21
http://www.wikidata.org/entity/Q374210,21
http://www.wikidata.org/entity/Q374630,21
http://www.wikidata.org/entity/Q374806,21
http://www.wikidata.org/entity/Q374843,21
http://www.wikidata.org/entity/Q378952,21
http://www.wikidata.org/entity/Q374962,21
http://www.wikidata.org/entity/Q374970,21
http://www.wikidata.org/entity/Q3750189,21
http://www.wikidata.org/entity/Q375046,21
http://www.wikidata.org/entity/Q375085,21
http://www.wikidata.org/entity/Q375438,21
http://www.wikidata.org/entity/Q375457,21
http://www.wikidata.org/entity/Q375583,21
http://www.wikidata.org/entity/Q375700,21
http://www.wikidata.org/entity/Q375932,21
http://www.wikidata.org/entity/Q375939,21
http://www.wikidata.org/entity/Q381904,21
http://www.wikidata.org/entity/Q381409,21
http://www.wikidata.org/entity/Q381445,21
http://www.wikidata.org/entity/Q381457,21
http://www.wikidata.org/entity/Q381466,21
http://www.wikidata.org/entity/Q381492,21
http://www.wikidata.org/entity/Q381694,21
http://www.wikidata.org/entity/Q381698,21
http://www.wikidata.org/entity/Q381703,21
http://www.wikidata.org/entity/Q381762,21
http://www.wikidata.org/entity/Q381783,21
http://www.wikidata.org/entity/Q381810,21
http://www.wikidata.org/entity/Q381833,21
http://www.wikidata.org/entity/Q381387,21
http://www.wikidata.org/entity/Q381927,21
http://www.wikidata.org/entity/Q382007,21
http://www.wikidata.org/entity/Q382044,21
http://www.wikidata.org/entity/Q382065,21
http://www.wikidata.org/entity/Q382094,21
http://www.wikidata.org/entity/Q382148,21
http://www.wikidata.org/entity/Q3822242,21
http://www.wikidata.org/entity/Q382225,21
http://www.wikidata.org/entity/Q382285,21
http://www.wikidata.org/entity/Q382339,21
http://www.wikidata.org/entity/Q382400,21
http://www.wikidata.org/entity/Q380634,21
http://www.wikidata.org/entity/Q379037,21
http://www.wikidata.org/entity/Q3792950,21
http://www.wikidata.org/entity/Q379502,21
http://www.wikidata.org/entity/Q379510,21
http://www.wikidata.org/entity/Q379563,21
http://www.wikidata.org/entity/Q379615,21
http://www.wikidata.org/entity/Q379857,21
http://www.wikidata.org/entity/Q380198,21
http://www.wikidata.org/entity/Q3802597,21
http://www.wikidata.org/entity/Q380365,21
http://www.wikidata.org/entity/Q380459,21
http://www.wikidata.org/entity/Q372735,21
http://www.wikidata.org/entity/Q380673,21
http://www.wikidata.org/entity/Q380938,21
http://www.wikidata.org/entity/Q3809629,21
http://www.wikidata.org/entity/Q3809720,21
http://www.wikidata.org/entity/Q381007,21
http://www.wikidata.org/entity/Q3810475,21
http://www.wikidata.org/entity/Q381075,21
http://www.wikidata.org/entity/Q381107,21
http://www.wikidata.org/entity/Q3811139,21
http://www.wikidata.org/entity/Q381220,21
http://www.wikidata.org/entity/Q381297,21
http://www.wikidata.org/entity/Q3605454,21
http://www.wikidata.org/entity/Q359105,21
http://www.wikidata.org/entity/Q359231,21
http://www.wikidata.org/entity/Q359355,21
http://www.wikidata.org/entity/Q359540,21
http://www.wikidata.org/entity/Q3595438,21
http://www.wikidata.org/entity/Q3595522,21
http://www.wikidata.org/entity/Q3595806,21
http://www.wikidata.org/entity/Q3595818,21
http://www.wikidata.org/entity/Q360184,21
http://www.wikidata.org/entity/Q360206,21
http://www.wikidata.org/entity/Q3603425,21
http://www.wikidata.org/entity/Q360436,21
http://www.wikidata.org/entity/Q359034,21
http://www.wikidata.org/entity/Q361098,21
http://www.wikidata.org/entity/Q361207,21
http://www.wikidata.org/entity/Q361684,21
http://www.wikidata.org/entity/Q361740,21
http://www.wikidata.org/entity/Q362051,21
http://www.wikidata.org/entity/Q362132,21
http://www.wikidata.org/entity/Q3621594,21
http://www.wikidata.org/entity/Q362240,21
http://www.wikidata.org/entity/Q362251,21
http://www.wikidata.org/entity/Q363388,21
http://www.wikidata.org/entity/Q363547,21
http://www.wikidata.org/entity/Q35721,21
http://www.wikidata.org/entity/Q355468,21
http://www.wikidata.org/entity/Q3558573,21
http://www.wikidata.org/entity/Q356041,21
http://www.wikidata.org/entity/Q3560732,21
http://www.wikidata.org/entity/Q356278,21
http://www.wikidata.org/entity/Q356483,21
http://www.wikidata.org/entity/Q3564909,21
http://www.wikidata.org/entity/Q356907,21
http://www.wikidata.org/entity/Q356925,21
http://www.wikidata.org/entity/Q356953,21
http://www.wikidata.org/entity/Q35709,21
http://www.wikidata.org/entity/Q357131,21
http://www.wikidata.org/entity/Q3635834,21
http://www.wikidata.org/entity/Q357219,21
http://www.wikidata.org/entity/Q357260,21
http://www.wikidata.org/entity/Q3573285,21
http://www.wikidata.org/entity/Q357332,21
http://www.wikidata.org/entity/Q357946,21
http://www.wikidata.org/entity/Q358133,21
http://www.wikidata.org/entity/Q358163,21
http://www.wikidata.org/entity/Q358182,21
http://www.wikidata.org/entity/Q358197,21
http://www.wikidata.org/entity/Q358263,21
http://www.wikidata.org/entity/Q3588000,21
http://www.wikidata.org/entity/Q370256,21
http://www.wikidata.org/entity/Q368452,21
http://www.wikidata.org/entity/Q3687117,21
http://www.wikidata.org/entity/Q368799,21
http://www.wikidata.org/entity/Q368913,21
http://www.wikidata.org/entity/Q369141,21
http://www.wikidata.org/entity/Q369175,21
http://www.wikidata.org/entity/Q369360,21
http://www.wikidata.org/entity/Q369421,21
http://www.wikidata.org/entity/Q369770,21
http://www.wikidata.org/entity/Q369783,21
http://www.wikidata.org/entity/Q369942,21
http://www.wikidata.org/entity/Q370032,21
http://www.wikidata.org/entity/Q368209,21
http://www.wikidata.org/entity/Q370603,21
http://www.wikidata.org/entity/Q3707203,21
http://www.wikidata.org/entity/Q371096,21
http://www.wikidata.org/entity/Q371238,21
http://www.wikidata.org/entity/Q371299,21
http://www.wikidata.org/entity/Q371795,21
http://www.wikidata.org/entity/Q37206,21
http://www.wikidata.org/entity/Q372234,21
http://www.wikidata.org/entity/Q372273,21
http://www.wikidata.org/entity/Q372549,21
http://www.wikidata.org/entity/Q372728,21
http://www.wikidata.org/entity/Q366296,21
http://www.wikidata.org/entity/Q364238,21
http://www.wikidata.org/entity/Q364260,21
http://www.wikidata.org/entity/Q3644601,21
http://www.wikidata.org/entity/Q365314,21
http://www.wikidata.org/entity/Q365414,21
http://www.wikidata.org/entity/Q365435,21
http://www.wikidata.org/entity/Q365524,21
http://www.wikidata.org/entity/Q365542,21
http://www.wikidata.org/entity/Q366070,21
http://www.wikidata.org/entity/Q366205,21
http://www.wikidata.org/entity/Q3662244,21
http://www.wikidata.org/entity/Q478275,21
http://www.wikidata.org/entity/Q366302,21
http://www.wikidata.org/entity/Q366536,21
http://www.wikidata.org/entity/Q366571,21
http://www.wikidata.org/entity/Q366685,21
http://www.wikidata.org/entity/Q3676086,21
http://www.wikidata.org/entity/Q367611,21
http://www.wikidata.org/entity/Q367697,21
http://www.wikidata.org/entity/Q367968,21
http://www.wikidata.org/entity/Q368053,21
http://www.wikidata.org/entity/Q368111,21
