,person,sites,entity_id,label,description,wikipedia_url,user,likert_response
941,http://www.wikidata.org/entity/Q305245,22,Q305245,Bumblebee,character from the Transformers franchise,https://en.wikipedia.org/wiki/Bumblebee_(Transformers),swimfellow,
942,http://www.wikidata.org/entity/Q72759173,24,Q72759173,Tems,Nigerian singer-songwriter,https://en.wikipedia.org/wiki/Tems,swimfellow,
943,http://www.wikidata.org/entity/Q323637,20,Q323637,Inspector Clouseau,character in Pink Panther,https://en.wikipedia.org/wiki/Inspector_Clouseau,swimfellow,
944,http://www.wikidata.org/entity/Q5983599,45,Q5983599,Luis Guillermo Solís,Costa Rican 47th president,https://en.wikipedia.org/wiki/Luis_Guillermo_Sol%C3%ADs,swimfellow,
945,http://www.wikidata.org/entity/Q626756,21,Q626756,Ebenezer Scrooge,fictional character in A Christmas Carol by Charles Dickens,https://en.wikipedia.org/wiki/Ebenezer_Scrooge,swimfellow,
946,http://www.wikidata.org/entity/Q191020,60,Q191020,Gary Becker,American economist (1930-2014),https://en.wikipedia.org/wiki/Gary_Becker,swimfellow,
947,http://www.wikidata.org/entity/Q654588,21,Q654588,Kraven the Hunter,fictional character in Marvel Comics,https://en.wikipedia.org/wiki/Kraven_the_Hunter,swimfellow,
948,http://www.wikidata.org/entity/Q26714,21,Q26714,Paul Deussen,German Orientalist and Sanskrit scholar (1845–1919),https://en.wikipedia.org/wiki/Paul_Deussen,swimfellow,
949,http://www.wikidata.org/entity/Q111978,22,Q111978,Helene Engelmann,Austrian skater (1898–1985),https://en.wikipedia.org/wiki/Helene_Engelmann,swimfellow,
950,http://www.wikidata.org/entity/Q757015,24,Q757015,Usagi Tsukino,fictional character from Sailor Moon,https://en.wikipedia.org/wiki/Sailor_Moon_(character),swimfellow,
951,http://www.wikidata.org/entity/Q974795,26,Q974795,Guru,American rapper (1961–2010),https://en.wikipedia.org/wiki/Guru_(rapper),swimfellow,
952,http://www.wikidata.org/entity/Q945817,24,Q945817,Gwen Stacy,fictional character in Marvel Comics,https://en.wikipedia.org/wiki/Gwen_Stacy,swimfellow,
953,http://www.wikidata.org/entity/Q165804,22,Q165804,Dezső Földes,Hungarian fencer (1880–1950),https://en.wikipedia.org/wiki/Dezs%C5%91_F%C3%B6ldes,swimfellow,
954,http://www.wikidata.org/entity/Q1101459,20,Q1101459,Jonathan Archer,fictional character from Star Trek: Enterprise,https://en.wikipedia.org/wiki/Jonathan_Archer,swimfellow,
955,http://www.wikidata.org/entity/Q1409858,27,Q1409858,The Stig,character on the British motoring television show Top Gear,https://en.wikipedia.org/wiki/The_Stig,swimfellow,
956,http://www.wikidata.org/entity/Q521902,21,Q521902,Sailor Venus,fictional character from Sailor Moon,https://en.wikipedia.org/wiki/Sailor_Venus,swimfellow,
957,http://www.wikidata.org/entity/Q974870,20,Q974870,Stanisław Szozda,Polish road bicycle racer (1950-2013),https://en.wikipedia.org/wiki/Stanis%C5%82aw_Szozda,swimfellow,
958,http://www.wikidata.org/entity/Q57820,33,Q57820,Hans Scholl,"German pacifist, executed by Nazi Germany (1918-1943)",https://en.wikipedia.org/wiki/Hans_Scholl,swimfellow,
959,http://www.wikidata.org/entity/Q384558,22,Q384558,Masatoshi Nakayama,martial artist (1913–1987),https://en.wikipedia.org/wiki/Masatoshi_Nakayama,swimfellow,
960,http://www.wikidata.org/entity/Q22714,53,Q22714,Karl May,German author (1842–1912),https://en.wikipedia.org/wiki/Karl_May,swimfellow,
961,http://www.wikidata.org/entity/Q311193,35,Q311193,Yoshiki,Japanese musician,https://en.wikipedia.org/wiki/Yoshiki_(musician),swimfellow,
962,http://www.wikidata.org/entity/Q155755,32,Q155755,Jamshid,mythological Iranian king,https://en.wikipedia.org/wiki/Jamshid,swimfellow,
963,http://www.wikidata.org/entity/Q704339,22,Q704339,"John III, Duke of Cleves",First ruler of the United Duchies of Jülich-Cleves-Berg,"https://en.wikipedia.org/wiki/John_III,_Duke_of_Cleves",swimfellow,
964,http://www.wikidata.org/entity/Q210135,27,Q210135,José Carlos Ferreira Filho,Brazilian association football player,"https://en.wikipedia.org/wiki/Z%C3%A9_Carlos_(footballer,_born_1983)",swimfellow,
965,http://www.wikidata.org/entity/Q525599,24,Q525599,Pahiño,Spanish association football player (1923-2012),https://en.wikipedia.org/wiki/Pahi%C3%B1o,swimfellow,
966,http://www.wikidata.org/entity/Q1649955,23,Q1649955,Scarlett O'Hara,fictional character in Gone with the Wind,https://en.wikipedia.org/wiki/Scarlett_O%27Hara,swimfellow,
967,http://www.wikidata.org/entity/Q272435,21,Q272435,Rosa Maria Sardà,Spanish actress (1941–2020),https://en.wikipedia.org/wiki/Rosa_Maria_Sard%C3%A0,swimfellow,
968,http://www.wikidata.org/entity/Q81787,24,Q81787,Scott Lang,fictional character in Marvel Comics,https://en.wikipedia.org/wiki/Ant-Man_(Scott_Lang),swimfellow,
969,http://www.wikidata.org/entity/Q453209,24,Q453209,Charles Whitman,American mass murderer and spree killer; perpetrator of the University of Texas Tower shooting (1941–1966),https://en.wikipedia.org/wiki/Charles_Whitman,swimfellow,
970,http://www.wikidata.org/entity/Q122634,88,Q122634,Robin Hood,"heroic outlaw in English folklore, a highly skilled archer and swordsman",https://en.wikipedia.org/wiki/Robin_Hood,swimfellow,
971,http://www.wikidata.org/entity/Q1976616,33,Q1976616,Terminator,fictional series of cyborgs portrayed by Arnold Schwarzenegger,https://en.wikipedia.org/wiki/Terminator_(character),swimfellow,
972,http://www.wikidata.org/entity/Q2338941,25,Q2338941,Marty McFly,fictional character from the American sci-fi film trilogy Back to the Future,https://en.wikipedia.org/wiki/Marty_McFly,swimfellow,
973,http://www.wikidata.org/entity/Q1545219,24,Q1545219,Father Brown,fictional priest-detective created by British writer G.K. Chesterton,https://en.wikipedia.org/wiki/Father_Brown,swimfellow,
974,http://www.wikidata.org/entity/Q2112831,21,Q2112831,Ofelya Hambardzumyan,Armenian singer (1925-2016),https://en.wikipedia.org/wiki/Ofelya_Hambardzumyan,swimfellow,
975,http://www.wikidata.org/entity/Q146029,52,Q146029,Ay,Egyptian pharaoh of the late 18th Dynasty (14th century BCE),https://en.wikipedia.org/wiki/Ay_(pharaoh),swimfellow,
976,http://www.wikidata.org/entity/Q17198340,66,Q17198340,Shawn Mendes,Canadian singer,https://en.wikipedia.org/wiki/Shawn_Mendes,swimfellow,
977,http://www.wikidata.org/entity/Q2332221,22,Q2332221,Titania,fairy in A Midsummer Night's Dream,https://en.wikipedia.org/wiki/Titania_(A_Midsummer_Night%27s_Dream),swimfellow,
978,http://www.wikidata.org/entity/Q2059690,20,Q2059690,Rogério Corrêa,Brazilian association football player,"https://en.wikipedia.org/wiki/Rog%C3%A9rio_Corr%C3%AAa_(footballer,_born_1979)",swimfellow,
979,http://www.wikidata.org/entity/Q213655,31,Q213655,Friedrich Sertürner,German pharmacist (1783 – 1841),https://en.wikipedia.org/wiki/Friedrich_Sert%C3%BCrner,swimfellow,
980,http://www.wikidata.org/entity/Q969535,20,Q969535,Kent Brockman,fictional character from The Simpsons franchise,https://en.wikipedia.org/wiki/Kent_Brockman,swimfellow,
981,http://www.wikidata.org/entity/Q2663841,20,Q2663841,John Constantine,DC comics superhero,https://en.wikipedia.org/wiki/John_Constantine,swimfellow,
982,http://www.wikidata.org/entity/Q311091,31,Q311091,Omar Bravo,Mexican association football player,https://en.wikipedia.org/wiki/Omar_Bravo,swimfellow,
983,http://www.wikidata.org/entity/Q165170,75,Q165170,Europa,"Phoenician character in Greek mythology, daughter of Agenor",https://en.wikipedia.org/wiki/Europa_(consort_of_Zeus),swimfellow,
984,http://www.wikidata.org/entity/Q623059,47,Q623059,Aquaman,comic book superhero,https://en.wikipedia.org/wiki/Aquaman,swimfellow,
985,http://www.wikidata.org/entity/Q247120,23,Q247120,Neo,fictional character from the films of the Matrix series,https://en.wikipedia.org/wiki/Neo_(The_Matrix),swimfellow,
986,http://www.wikidata.org/entity/Q202285,50,Q202285,Buffalo Bill,American frontiersman and showman (1846–1917),https://en.wikipedia.org/wiki/Buffalo_Bill,swimfellow,
987,http://www.wikidata.org/entity/Q45923,52,Q45923,Aaron Taylor-Johnson,English actor (born 1990),https://en.wikipedia.org/wiki/Aaron_Taylor-Johnson,swimfellow,
988,http://www.wikidata.org/entity/Q1962394,23,Q1962394,Jerry,fictional mouse from the Tom and Jerry animated series,https://en.wikipedia.org/wiki/Jerry_Mouse,swimfellow,
989,http://www.wikidata.org/entity/Q150519,26,Q150519,Paul Bunyan,North American folklore character,https://en.wikipedia.org/wiki/Paul_Bunyan,swimfellow,
990,http://www.wikidata.org/entity/Q313618,38,Q313618,Otto Wille Kuusinen,Finnish communist,https://en.wikipedia.org/wiki/Otto_Wille_Kuusinen,swimfellow,
991,http://www.wikidata.org/entity/Q5846,51,Q5846,Lisa Simpson,fictional character from The Simpsons franchise,https://en.wikipedia.org/wiki/Lisa_Simpson,swimfellow,
992,http://www.wikidata.org/entity/Q179641,59,Q179641,Draco Malfoy,fictional character of the Harry Potter series,https://en.wikipedia.org/wiki/Draco_Malfoy,swimfellow,
993,http://www.wikidata.org/entity/Q194135,36,Q194135,"Miles ""Tails"" Prower",fictional character from the Sonic the Hedgehog franchise,https://en.wikipedia.org/wiki/Tails_(Sonic_the_Hedgehog),swimfellow,
994,http://www.wikidata.org/entity/Q26517,103,Q26517,Luis Suárez,Uruguayan association football player,https://en.wikipedia.org/wiki/Luis_Su%C3%A1rez,swimfellow,
995,http://www.wikidata.org/entity/Q31378,20,Q31378,M. Bison,video game character created by Capcom,https://en.wikipedia.org/wiki/M._Bison,swimfellow,
996,http://www.wikidata.org/entity/Q951483,24,Q951483,Jasmine,fictional character from 1992 Disney film Aladdin and its franchise,https://en.wikipedia.org/wiki/Jasmine_(Aladdin),swimfellow,
997,http://www.wikidata.org/entity/Q42327945,23,Q42327945,Takumu Kawamura,Japanese association football player,https://en.wikipedia.org/wiki/Takumu_Kawamura,swimfellow,
998,http://www.wikidata.org/entity/Q2516,92,Q2516,Helmut Schmidt,Chancellor of West Germany from 1974 to 1982 (1918–2015),https://en.wikipedia.org/wiki/Helmut_Schmidt,swimfellow,
999,http://www.wikidata.org/entity/Q272431,21,Q272431,Vida Guerra,American model,https://en.wikipedia.org/wiki/Vida_Guerra,swimfellow,
